Dates,State,Consumption_MU
2019-07-19,Mizoram,1.6
2019-07-20,Mizoram,1.5
2019-07-21,Mizoram,1.8
2019-07-22,Mizoram,1.9
2019-07-23,Mizoram,1.9
2019-07-24,Mizoram,2.1
2019-07-25,Mizoram,1.9
2019-07-26,Mizoram,1.7
2019-07-27,Mizoram,1.6
2019-07-28,Mizoram,1.6
2019-07-29,Mizoram,1.8
2019-07-30,Mizoram,1.8
2019-07-31,Mizoram,1.6
2019-08-01,Mizoram,1.6
2019-08-02,Mizoram,1.7
2019-08-03,Mizoram,1.8
2019-08-04,Mizoram,1.8
2019-08-05,Mizoram,2.0
2019-08-06,Mizoram,1.7
2019-08-07,Mizoram,1.4
2019-08-08,Mizoram,1.7
2019-08-09,Mizoram,1.8
2019-08-10,Mizoram,1.7
2019-08-11,Mizoram,1.7
2019-08-12,Mizoram,1.7
2019-08-13,Mizoram,1.8
2019-08-14,Mizoram,1.7
2019-08-15,Mizoram,1.6
2019-08-16,Mizoram,1.3
2019-08-17,Mizoram,1.4
2019-08-18,Mizoram,1.7
2019-08-19,Mizoram,1.6
2019-08-20,Mizoram,1.7
2019-08-22,Mizoram,1.8
2019-08-23,Mizoram,1.8
2019-08-24,Mizoram,1.9
2019-08-25,Mizoram,1.8
2019-08-26,Mizoram,1.7
2019-08-27,Mizoram,1.7
2019-08-28,Mizoram,1.6
2019-08-29,Mizoram,1.8
2019-08-30,Mizoram,1.8
2019-08-31,Mizoram,1.8
2019-09-01,Mizoram,1.7
2019-09-02,Mizoram,1.7
2019-09-03,Mizoram,1.7
2019-09-04,Mizoram,1.8
2019-09-05,Mizoram,1.9
2019-09-06,Mizoram,1.9
2019-09-07,Mizoram,1.9
2019-09-08,Mizoram,1.8
2019-09-09,Mizoram,1.7
2019-09-10,Mizoram,1.8
2019-09-11,Mizoram,1.7
2019-09-12,Mizoram,1.8
2019-09-13,Mizoram,1.2
2019-09-14,Mizoram,1.8
2019-09-15,Mizoram,1.7
2019-09-16,Mizoram,1.6
2019-09-17,Mizoram,1.6
2019-09-18,Mizoram,1.6
2019-09-19,Mizoram,1.7
2019-09-20,Mizoram,1.8
2019-09-21,Mizoram,1.6
2019-09-22,Mizoram,1.7
2019-09-23,Mizoram,1.6
2019-09-24,Mizoram,1.6
2019-09-25,Mizoram,1.6
2019-09-26,Mizoram,1.6
2019-09-27,Mizoram,1.7
2019-09-28,Mizoram,1.4
2019-09-29,Mizoram,1.6
2019-09-30,Mizoram,1.7
2019-10-01,Mizoram,1.7
2019-10-02,Mizoram,1.8
2019-10-03,Mizoram,1.8
2019-10-04,Mizoram,1.8
2019-10-05,Mizoram,1.8
2019-10-06,Mizoram,1.7
2019-10-07,Mizoram,1.7
2019-10-08,Mizoram,1.7
2019-10-09,Mizoram,1.6
2019-10-10,Mizoram,1.8
2019-10-11,Mizoram,1.8
2019-10-12,Mizoram,1.7
2019-10-13,Mizoram,1.7
2019-10-14,Mizoram,1.7
2019-10-15,Mizoram,1.6
2019-10-16,Mizoram,1.7
2019-10-17,Mizoram,1.7
2019-10-18,Mizoram,1.7
2019-10-19,Mizoram,1.7
2019-10-20,Mizoram,1.8
2019-10-21,Mizoram,1.7
2019-10-22,Mizoram,1.7
2019-10-23,Mizoram,1.7
2019-10-24,Mizoram,1.7
2019-10-25,Mizoram,1.7
2019-10-26,Mizoram,1.8
2019-10-27,Mizoram,1.7
2019-10-28,Mizoram,1.7
2019-10-29,Mizoram,1.7
2019-10-30,Mizoram,1.8
2019-10-31,Mizoram,1.7
2019-11-01,Mizoram,1.6
2019-11-02,Mizoram,1.9
2019-11-03,Mizoram,1.7
2019-11-04,Mizoram,1.6
2019-11-05,Mizoram,1.6
2019-11-06,Mizoram,1.7
2019-11-07,Mizoram,1.7
2019-11-08,Mizoram,2.0
2019-11-09,Mizoram,2.1
2019-11-10,Mizoram,1.6
2019-11-11,Mizoram,1.8
2019-11-12,Mizoram,1.7
2019-11-13,Mizoram,1.8
2019-11-14,Mizoram,1.7
2019-11-15,Mizoram,1.7
2019-11-16,Mizoram,1.9
2019-11-17,Mizoram,1.7
2019-11-18,Mizoram,1.7
2019-11-19,Mizoram,1.8
2019-11-20,Mizoram,1.9
2019-11-21,Mizoram,2.2
2019-11-22,Mizoram,1.7
2019-11-23,Mizoram,1.8
2019-11-24,Mizoram,1.8
2019-11-25,Mizoram,1.7
2019-11-26,Mizoram,1.7
2019-11-27,Mizoram,1.8
2019-11-28,Mizoram,1.8
2019-11-29,Mizoram,1.8
2019-11-30,Mizoram,1.8
2019-12-01,Mizoram,1.8
2019-12-02,Mizoram,1.6
2019-12-03,Mizoram,1.7
2019-12-04,Mizoram,1.7
2019-12-05,Mizoram,1.8
2019-12-06,Mizoram,1.8
2019-12-07,Mizoram,1.8
2019-12-08,Mizoram,1.7
2019-12-09,Mizoram,1.8
2019-12-10,Mizoram,1.7
2019-12-11,Mizoram,1.7
2019-12-12,Mizoram,1.7
2019-12-13,Mizoram,1.7
2019-12-14,Mizoram,2.0
2019-12-15,Mizoram,1.7
2019-12-16,Mizoram,1.8
2019-12-17,Mizoram,1.8
2019-12-18,Mizoram,1.8
2019-12-19,Mizoram,1.6
2019-12-20,Mizoram,1.9
2019-12-21,Mizoram,1.9
2019-12-22,Mizoram,1.9
2019-12-23,Mizoram,1.9
2019-12-24,Mizoram,1.8
2019-12-25,Mizoram,1.8
2019-12-26,Mizoram,1.9
2019-12-27,Mizoram,1.7
2019-12-28,Mizoram,1.7
2019-12-29,Mizoram,1.7
2019-12-30,Mizoram,1.9
2019-12-31,Mizoram,1.8
2020-01-01,Mizoram,1.7
2020-01-02,Mizoram,1.8
2020-01-03,Mizoram,1.9
2020-01-04,Mizoram,1.8
2020-01-05,Mizoram,1.8
2020-01-06,Mizoram,1.8
2020-01-07,Mizoram,1.7
2020-01-08,Mizoram,1.8
2020-01-09,Mizoram,1.8
2020-01-10,Mizoram,1.6
2020-01-11,Mizoram,1.6
2020-01-12,Mizoram,1.5
2020-01-13,Mizoram,1.6
2020-01-14,Mizoram,1.6
2020-01-15,Mizoram,1.3
2020-01-16,Mizoram,1.6
2020-01-17,Mizoram,1.6
2020-01-18,Mizoram,1.6
2020-01-19,Mizoram,1.6
2020-01-20,Mizoram,1.9
2020-01-21,Mizoram,1.6
2020-01-22,Mizoram,1.6
2020-01-23,Mizoram,1.9
2020-01-24,Mizoram,1.9
2020-01-25,Mizoram,2.0
2020-01-26,Mizoram,1.9
2020-01-27,Mizoram,1.5
2020-01-28,Mizoram,1.7
2020-01-29,Mizoram,1.7
2020-01-30,Mizoram,1.6
2020-01-31,Mizoram,1.8
2020-02-01,Mizoram,1.7
2020-02-02,Mizoram,1.7
2020-02-03,Mizoram,1.7
2020-02-04,Mizoram,1.7
2020-02-05,Mizoram,1.8
2020-02-06,Mizoram,1.6
2020-02-07,Mizoram,1.6
2020-02-08,Mizoram,1.7
2020-02-09,Mizoram,1.6
2020-02-10,Mizoram,1.6
2020-02-11,Mizoram,1.6
2020-02-12,Mizoram,1.8
2020-02-13,Mizoram,1.8
2020-02-14,Mizoram,1.6
2020-02-15,Mizoram,1.6
2020-02-16,Mizoram,1.6
2020-02-17,Mizoram,1.8
2020-02-18,Mizoram,1.6
2020-02-19,Mizoram,1.6
2020-02-20,Mizoram,1.6
2020-02-21,Mizoram,1.6
2020-02-22,Mizoram,1.7
2020-02-23,Mizoram,1.6
2020-02-24,Mizoram,1.9
2020-02-25,Mizoram,1.9
2020-02-26,Mizoram,1.7
2020-02-27,Mizoram,1.6
2020-02-28,Mizoram,1.7
2020-02-29,Mizoram,1.6
2020-03-01,Mizoram,1.7
2020-03-02,Mizoram,1.6
2020-03-03,Mizoram,1.6
2020-03-04,Mizoram,1.7
2020-03-05,Mizoram,1.6
2020-03-06,Mizoram,1.7
2020-03-07,Mizoram,1.6
2020-03-08,Mizoram,1.7
2020-03-09,Mizoram,1.6
2020-03-10,Mizoram,1.6
2020-03-11,Mizoram,1.7
2020-03-12,Mizoram,1.7
2020-03-13,Mizoram,1.7
2020-03-14,Mizoram,1.7
2020-03-15,Mizoram,1.7
2020-03-16,Mizoram,1.6
2020-03-17,Mizoram,1.7
2020-03-18,Mizoram,1.8
2020-03-19,Mizoram,1.8
2020-03-20,Mizoram,1.8
2020-03-21,Mizoram,1.8
2020-03-23,Mizoram,1.8
2020-03-24,Mizoram,1.7
2020-03-25,Mizoram,1.5
2020-03-26,Mizoram,1.6
2020-03-27,Mizoram,1.8
2020-03-28,Mizoram,1.5
2020-03-29,Mizoram,1.6
2020-03-30,Mizoram,1.6
2020-03-31,Mizoram,1.6
2020-04-01,Mizoram,1.6
2020-04-02,Mizoram,1.5
2020-04-03,Mizoram,1.5
2020-04-04,Mizoram,1.6
2020-04-05,Mizoram,1.5
2020-04-06,Mizoram,1.5
2020-04-07,Mizoram,1.5
2020-04-08,Mizoram,1.6
2020-04-09,Mizoram,1.6
2020-04-10,Mizoram,1.5
2020-04-11,Mizoram,1.5
2020-04-12,Mizoram,1.5
2020-04-13,Mizoram,1.6
2020-04-14,Mizoram,1.7
2020-04-15,Mizoram,1.3
2020-04-16,Mizoram,1.6
2020-04-17,Mizoram,1.6
2020-04-18,Mizoram,1.3
2020-04-19,Mizoram,1.4
2020-04-20,Mizoram,1.5
2020-04-21,Mizoram,1.4
2020-04-22,Mizoram,1.4
2020-04-23,Mizoram,1.4
2020-04-24,Mizoram,1.4
2020-04-25,Mizoram,1.4
2020-04-26,Mizoram,1.5
2020-04-27,Mizoram,1.6
2020-04-28,Mizoram,1.4
2020-04-29,Mizoram,1.4
2020-04-30,Mizoram,1.4
2020-05-01,Mizoram,1.4
2020-05-02,Mizoram,1.4
2020-05-03,Mizoram,1.5
2020-05-04,Mizoram,1.5
2020-05-05,Mizoram,1.3
2020-05-06,Mizoram,1.6
2020-05-07,Mizoram,1.7
2020-05-08,Mizoram,1.5
2020-05-09,Mizoram,1.7
2020-05-10,Mizoram,1.7
2020-05-11,Mizoram,1.7
2020-05-12,Mizoram,1.6
2020-05-13,Mizoram,1.5
2020-05-14,Mizoram,1.7
2020-05-15,Mizoram,1.6
2020-05-16,Mizoram,1.5
2020-05-17,Mizoram,1.5
2020-05-18,Mizoram,1.5
2020-05-19,Mizoram,1.7
2020-05-20,Mizoram,1.6
2020-05-21,Mizoram,1.5
2020-05-22,Mizoram,1.7
2020-05-23,Mizoram,1.4
2020-05-24,Mizoram,1.6
2020-05-25,Mizoram,1.7
2020-05-26,Mizoram,1.3
2020-05-27,Mizoram,1.6
2020-05-28,Mizoram,1.3
2020-05-29,Mizoram,1.4
2020-05-30,Mizoram,1.7
2020-05-31,Mizoram,1.7
2020-06-01,Mizoram,1.5
2020-06-02,Mizoram,1.6
2020-06-03,Mizoram,1.4
2020-06-04,Mizoram,1.7
2020-06-05,Mizoram,1.7
2020-06-06,Mizoram,1.7
2020-06-28,Mizoram,1.7
2020-06-29,Mizoram,1.7
2020-06-30,Mizoram,1.6
2020-07-01,Mizoram,1.6
2020-07-02,Mizoram,1.6
2020-07-03,Mizoram,1.7
2020-07-04,Mizoram,1.7
2020-07-19,Mizoram,1.6
2020-07-20,Mizoram,1.7
2020-07-21,Mizoram,1.7
2020-07-22,Mizoram,1.7
2020-07-23,Mizoram,1.6
2020-07-24,Mizoram,1.6
2020-07-25,Mizoram,1.5
2020-07-27,Mizoram,1.5
2020-07-28,Mizoram,1.7
2020-07-29,Mizoram,1.7
2020-07-30,Mizoram,1.7
2020-07-31,Mizoram,1.6
2020-08-01,Mizoram,1.6
2020-08-02,Mizoram,1.6
2020-08-10,Mizoram,1.5
2020-08-11,Mizoram,1.6
2020-08-12,Mizoram,1.6
2020-08-13,Mizoram,1.6
2020-08-14,Mizoram,1.6
2020-08-15,Mizoram,1.5
2020-08-16,Mizoram,1.5
2020-08-17,Mizoram,1.5
2020-08-18,Mizoram,1.6
2020-08-19,Mizoram,1.7
2020-08-20,Mizoram,1.6
2020-08-21,Mizoram,1.6
2020-08-22,Mizoram,1.6
2020-08-23,Mizoram,1.6
2020-08-24,Mizoram,1.6
2020-08-25,Mizoram,1.6
2020-08-26,Mizoram,1.8
2020-08-27,Mizoram,1.7
2020-08-28,Mizoram,1.7
2020-08-29,Mizoram,1.6
2020-08-30,Mizoram,1.6
2020-08-31,Mizoram,1.7
2020-09-01,Mizoram,1.7
2020-09-02,Mizoram,1.6
2020-09-03,Mizoram,1.6
2020-09-04,Mizoram,1.6
2020-09-05,Mizoram,1.6
2020-09-06,Mizoram,1.5
2020-09-07,Mizoram,1.7
2020-09-08,Mizoram,1.7
2020-09-09,Mizoram,1.7
2020-09-10,Mizoram,1.7
2020-09-11,Mizoram,1.7
2020-09-12,Mizoram,1.7
2020-09-13,Mizoram,1.7
2020-09-14,Mizoram,1.6
2020-09-15,Mizoram,1.7
2020-09-16,Mizoram,1.7
2020-09-17,Mizoram,1.8
2020-09-18,Mizoram,1.7
2020-09-19,Mizoram,1.7
2020-09-20,Mizoram,1.7
2020-09-21,Mizoram,1.7
2020-09-22,Mizoram,1.7
2020-09-23,Mizoram,1.7
2020-09-24,Mizoram,1.6
2020-09-25,Mizoram,1.6
2020-09-26,Mizoram,1.6
2020-09-27,Mizoram,1.5
2020-09-28,Mizoram,1.6
2020-09-29,Mizoram,1.7
2020-09-30,Mizoram,1.5
2020-10-01,Mizoram,1.6
2020-10-02,Mizoram,1.5
2020-10-03,Mizoram,1.7
2020-10-04,Mizoram,1.5
2020-10-05,Mizoram,1.5
2020-10-06,Mizoram,1.6
2020-10-07,Mizoram,1.7
2020-10-08,Mizoram,1.6
2020-10-09,Mizoram,1.5
2020-10-10,Mizoram,1.6
2020-10-11,Mizoram,1.5
2020-10-12,Mizoram,1.5
2020-10-13,Mizoram,1.7
2020-10-14,Mizoram,1.7
2020-10-15,Mizoram,1.4
2020-10-16,Mizoram,1.7
2020-10-17,Mizoram,1.6
2020-10-18,Mizoram,1.5
2020-10-19,Mizoram,1.6
2020-10-20,Mizoram,1.6
2020-10-21,Mizoram,1.7
2020-10-22,Mizoram,1.6
2020-10-23,Mizoram,1.6
2020-10-24,Mizoram,1.3
2020-10-25,Mizoram,1.4
2020-10-26,Mizoram,1.6
2020-10-27,Mizoram,1.6
2020-10-28,Mizoram,1.6
2020-10-29,Mizoram,1.6
2020-10-30,Mizoram,1.6
2020-10-31,Mizoram,1.5
2020-11-01,Mizoram,1.5
2020-11-02,Mizoram,1.5
2020-11-03,Mizoram,1.7
2020-11-04,Mizoram,1.7
2020-11-05,Mizoram,1.7
2020-11-06,Mizoram,1.7
2020-11-07,Mizoram,1.7
2020-11-08,Mizoram,1.6
2020-11-09,Mizoram,1.5
2020-11-10,Mizoram,1.5
2020-11-11,Mizoram,1.6
2020-11-12,Mizoram,1.5
2020-11-13,Mizoram,1.5
2020-11-14,Mizoram,1.7
2020-11-15,Mizoram,1.7
2020-11-16,Mizoram,1.7
2020-11-17,Mizoram,1.7
2020-11-18,Mizoram,1.7
2020-11-19,Mizoram,1.6
2020-11-20,Mizoram,1.7
2020-11-21,Mizoram,1.7
2020-11-22,Mizoram,1.4
2020-11-23,Mizoram,1.6
2020-11-24,Mizoram,1.6
2020-11-25,Mizoram,1.6
2020-11-26,Mizoram,1.6
2020-11-27,Mizoram,1.7
2020-11-28,Mizoram,1.6
2020-11-29,Mizoram,1.7
2020-11-30,Mizoram,1.6
2020-12-01,Mizoram,1.6
2020-12-02,Mizoram,1.6
2020-12-03,Mizoram,1.6
2020-12-04,Mizoram,1.6
2020-12-05,Mizoram,1.7
2019-01-01,Madhya Pradesh,257.8
2019-01-02,Madhya Pradesh,258.8
2019-01-03,Madhya Pradesh,258.9
2019-01-04,Madhya Pradesh,259.8
2019-01-05,Madhya Pradesh,260.4
2019-01-06,Madhya Pradesh,257.3
2019-01-07,Madhya Pradesh,253.2
2019-01-08,Madhya Pradesh,256.0
2019-01-09,Madhya Pradesh,257.0
2019-01-10,Madhya Pradesh,257.9
2019-01-11,Madhya Pradesh,258.1
2019-01-12,Madhya Pradesh,259.0
2019-01-13,Madhya Pradesh,253.7
2019-01-14,Madhya Pradesh,250.5
2019-01-15,Madhya Pradesh,249.2
2019-01-16,Madhya Pradesh,251.6
2019-01-17,Madhya Pradesh,251.9
2019-01-18,Madhya Pradesh,253.4
2019-01-19,Madhya Pradesh,250.8
2019-01-20,Madhya Pradesh,250.8
2019-01-21,Madhya Pradesh,243.7
2019-01-22,Madhya Pradesh,238.3
2019-01-23,Madhya Pradesh,241.9
2019-01-24,Madhya Pradesh,235.6
2019-01-25,Madhya Pradesh,218.1
2019-01-26,Madhya Pradesh,214.8
2019-01-27,Madhya Pradesh,222.0
2019-01-28,Madhya Pradesh,228.3
2019-01-29,Madhya Pradesh,233.3
2019-01-30,Madhya Pradesh,235.5
2019-01-31,Madhya Pradesh,237.0
2019-02-01,Madhya Pradesh,237.1
2019-02-02,Madhya Pradesh,238.5
2019-02-03,Madhya Pradesh,235.3
2019-02-04,Madhya Pradesh,237.7
2019-02-05,Madhya Pradesh,239.3
2019-02-06,Madhya Pradesh,236.5
2019-02-07,Madhya Pradesh,213.7
2019-02-08,Madhya Pradesh,226.3
2019-02-09,Madhya Pradesh,230.6
2019-02-10,Madhya Pradesh,231.0
2019-02-11,Madhya Pradesh,231.6
2019-02-12,Madhya Pradesh,236.3
2019-02-13,Madhya Pradesh,236.7
2019-02-14,Madhya Pradesh,213.6
2019-02-15,Madhya Pradesh,198.8
2019-02-16,Madhya Pradesh,210.3
2019-02-17,Madhya Pradesh,216.8
2019-02-18,Madhya Pradesh,218.2
2019-02-19,Madhya Pradesh,223.4
2019-02-20,Madhya Pradesh,227.2
2019-02-21,Madhya Pradesh,222.8
2019-02-22,Madhya Pradesh,231.0
2019-02-23,Madhya Pradesh,232.4
2019-02-24,Madhya Pradesh,229.2
2019-02-25,Madhya Pradesh,226.5
2019-02-26,Madhya Pradesh,223.9
2019-02-27,Madhya Pradesh,212.0
2019-02-28,Madhya Pradesh,212.0
2019-03-01,Madhya Pradesh,222.6
2019-03-02,Madhya Pradesh,223.5
2019-03-03,Madhya Pradesh,203.8
2019-03-04,Madhya Pradesh,210.6
2019-03-05,Madhya Pradesh,216.8
2019-03-06,Madhya Pradesh,218.2
2019-03-07,Madhya Pradesh,219.5
2019-03-08,Madhya Pradesh,219.1
2019-03-09,Madhya Pradesh,216.5
2019-03-10,Madhya Pradesh,217.7
2019-03-11,Madhya Pradesh,218.8
2019-03-12,Madhya Pradesh,222.0
2019-03-13,Madhya Pradesh,219.1
2019-03-14,Madhya Pradesh,212.2
2019-03-15,Madhya Pradesh,210.7
2019-03-16,Madhya Pradesh,212.6
2019-03-17,Madhya Pradesh,199.5
2019-03-18,Madhya Pradesh,203.6
2019-03-19,Madhya Pradesh,207.8
2019-03-20,Madhya Pradesh,205.1
2019-03-21,Madhya Pradesh,186.3
2019-03-22,Madhya Pradesh,193.0
2019-03-23,Madhya Pradesh,198.8
2019-03-24,Madhya Pradesh,200.9
2019-03-25,Madhya Pradesh,199.3
2019-03-26,Madhya Pradesh,200.8
2019-03-27,Madhya Pradesh,203.1
2019-03-28,Madhya Pradesh,204.8
2019-03-29,Madhya Pradesh,205.8
2019-03-30,Madhya Pradesh,208.4
2019-03-31,Madhya Pradesh,202.5
2019-04-01,Madhya Pradesh,205.9
2019-04-02,Madhya Pradesh,206.3
2019-04-03,Madhya Pradesh,208.1
2019-04-04,Madhya Pradesh,209.8
2019-04-05,Madhya Pradesh,205.2
2019-04-06,Madhya Pradesh,203.3
2019-04-07,Madhya Pradesh,200.1
2019-04-08,Madhya Pradesh,197.6
2019-04-09,Madhya Pradesh,210.4
2019-04-10,Madhya Pradesh,212.3
2019-04-11,Madhya Pradesh,212.8
2019-04-12,Madhya Pradesh,211.5
2019-04-13,Madhya Pradesh,213.7
2019-04-14,Madhya Pradesh,211.1
2019-04-15,Madhya Pradesh,202.9
2019-04-16,Madhya Pradesh,176.6
2019-04-17,Madhya Pradesh,154.0
2019-04-18,Madhya Pradesh,181.0
2019-04-19,Madhya Pradesh,192.0
2019-04-20,Madhya Pradesh,200.5
2019-04-21,Madhya Pradesh,201.3
2019-04-22,Madhya Pradesh,206.1
2019-04-23,Madhya Pradesh,212.0
2019-04-24,Madhya Pradesh,216.4
2019-04-25,Madhya Pradesh,219.3
2019-04-26,Madhya Pradesh,221.0
2019-04-27,Madhya Pradesh,221.0
2019-04-28,Madhya Pradesh,217.3
2019-04-29,Madhya Pradesh,219.7
2019-04-30,Madhya Pradesh,219.7
2019-05-01,Madhya Pradesh,218.4
2019-05-02,Madhya Pradesh,219.8
2019-05-03,Madhya Pradesh,212.8
2019-05-04,Madhya Pradesh,210.0
2019-05-05,Madhya Pradesh,208.6
2019-05-06,Madhya Pradesh,208.7
2019-05-07,Madhya Pradesh,209.7
2019-05-08,Madhya Pradesh,210.6
2019-05-09,Madhya Pradesh,213.5
2019-05-10,Madhya Pradesh,217.3
2019-05-11,Madhya Pradesh,213.2
2019-05-12,Madhya Pradesh,206.1
2019-05-13,Madhya Pradesh,200.3
2019-05-14,Madhya Pradesh,208.4
2019-05-15,Madhya Pradesh,213.9
2019-05-16,Madhya Pradesh,215.3
2019-05-17,Madhya Pradesh,216.6
2019-05-18,Madhya Pradesh,213.3
2019-05-19,Madhya Pradesh,211.6
2019-05-20,Madhya Pradesh,219.1
2019-05-21,Madhya Pradesh,222.8
2019-05-22,Madhya Pradesh,225.1
2019-05-23,Madhya Pradesh,227.8
2019-05-24,Madhya Pradesh,223.8
2019-05-25,Madhya Pradesh,223.5
2019-05-26,Madhya Pradesh,219.1
2019-05-27,Madhya Pradesh,224.0
2019-05-28,Madhya Pradesh,227.4
2019-05-29,Madhya Pradesh,226.3
2019-05-30,Madhya Pradesh,226.4
2019-05-31,Madhya Pradesh,226.6
2019-06-01,Madhya Pradesh,223.9
2019-06-02,Madhya Pradesh,215.2
2019-06-03,Madhya Pradesh,216.9
2019-06-04,Madhya Pradesh,223.0
2019-06-05,Madhya Pradesh,227.5
2019-06-06,Madhya Pradesh,227.6
2019-06-07,Madhya Pradesh,223.5
2019-06-08,Madhya Pradesh,219.8
2019-06-09,Madhya Pradesh,219.9
2019-06-10,Madhya Pradesh,221.9
2019-06-11,Madhya Pradesh,225.2
2019-06-12,Madhya Pradesh,221.2
2019-06-13,Madhya Pradesh,210.1
2019-06-14,Madhya Pradesh,211.2
2019-06-15,Madhya Pradesh,203.4
2019-06-16,Madhya Pradesh,191.1
2019-06-17,Madhya Pradesh,195.0
2019-06-18,Madhya Pradesh,202.7
2019-06-19,Madhya Pradesh,187.8
2019-06-20,Madhya Pradesh,196.1
2019-06-21,Madhya Pradesh,203.1
2019-06-22,Madhya Pradesh,198.1
2019-06-23,Madhya Pradesh,189.1
2019-06-24,Madhya Pradesh,190.4
2019-06-25,Madhya Pradesh,195.1
2019-06-26,Madhya Pradesh,192.8
2019-06-27,Madhya Pradesh,191.7
2019-06-28,Madhya Pradesh,188.4
2019-06-29,Madhya Pradesh,187.4
2019-06-30,Madhya Pradesh,171.4
2019-07-01,Madhya Pradesh,172.7
2019-07-02,Madhya Pradesh,167.2
2019-07-03,Madhya Pradesh,156.6
2019-07-04,Madhya Pradesh,161.1
2019-07-05,Madhya Pradesh,157.7
2019-07-06,Madhya Pradesh,154.9
2019-07-07,Madhya Pradesh,157.1
2019-07-08,Madhya Pradesh,160.3
2019-07-09,Madhya Pradesh,165.3
2019-07-10,Madhya Pradesh,174.2
2019-07-11,Madhya Pradesh,180.9
2019-07-12,Madhya Pradesh,189.1
2019-07-13,Madhya Pradesh,194.2
2019-07-14,Madhya Pradesh,193.3
2019-07-15,Madhya Pradesh,202.0
2019-07-16,Madhya Pradesh,209.7
2019-07-17,Madhya Pradesh,216.6
2019-07-18,Madhya Pradesh,218.7
2019-07-19,Madhya Pradesh,218.6
2019-07-20,Madhya Pradesh,213.6
2019-07-21,Madhya Pradesh,209.9
2019-07-22,Madhya Pradesh,219.0
2019-07-23,Madhya Pradesh,229.2
2019-07-24,Madhya Pradesh,220.4
2019-07-25,Madhya Pradesh,197.9
2019-07-26,Madhya Pradesh,185.2
2019-07-27,Madhya Pradesh,183.2
2019-07-28,Madhya Pradesh,175.8
2019-07-29,Madhya Pradesh,185.1
2019-07-30,Madhya Pradesh,183.7
2019-07-31,Madhya Pradesh,183.4
2019-08-01,Madhya Pradesh,183.7
2019-08-02,Madhya Pradesh,189.3
2019-08-03,Madhya Pradesh,187.9
2019-08-04,Madhya Pradesh,188.2
2019-08-05,Madhya Pradesh,157.7
2019-08-06,Madhya Pradesh,154.9
2019-08-07,Madhya Pradesh,157.1
2019-08-08,Madhya Pradesh,160.3
2019-08-09,Madhya Pradesh,165.3
2019-08-10,Madhya Pradesh,174.2
2019-08-11,Madhya Pradesh,180.9
2019-08-12,Madhya Pradesh,195.4
2019-08-13,Madhya Pradesh,186.9
2019-08-14,Madhya Pradesh,169.4
2019-08-15,Madhya Pradesh,140.7
2019-08-16,Madhya Pradesh,149.7
2019-08-17,Madhya Pradesh,164.8
2019-08-18,Madhya Pradesh,169.2
2019-08-19,Madhya Pradesh,172.3
2019-08-20,Madhya Pradesh,172.8
2019-08-22,Madhya Pradesh,173.9
2019-08-23,Madhya Pradesh,181.0
2019-08-24,Madhya Pradesh,174.5
2019-08-25,Madhya Pradesh,165.6
2019-08-26,Madhya Pradesh,166.9
2019-08-27,Madhya Pradesh,169.2
2019-08-28,Madhya Pradesh,175.4
2019-08-29,Madhya Pradesh,182.6
2019-08-30,Madhya Pradesh,185.6
2019-08-31,Madhya Pradesh,186.8
2019-09-01,Madhya Pradesh,184.0
2019-09-02,Madhya Pradesh,186.4
2019-09-03,Madhya Pradesh,185.2
2019-09-04,Madhya Pradesh,186.3
2019-09-05,Madhya Pradesh,188.2
2019-09-06,Madhya Pradesh,195.1
2019-09-07,Madhya Pradesh,192.3
2019-09-08,Madhya Pradesh,180.0
2019-09-09,Madhya Pradesh,174.7
2019-09-10,Madhya Pradesh,180.4
2019-09-11,Madhya Pradesh,179.5
2019-09-12,Madhya Pradesh,167.9
2019-09-13,Madhya Pradesh,162.6
2019-09-14,Madhya Pradesh,162.8
2019-09-15,Madhya Pradesh,166.2
2019-09-16,Madhya Pradesh,172.7
2019-09-17,Madhya Pradesh,167.7
2019-09-18,Madhya Pradesh,169.8
2019-09-19,Madhya Pradesh,174.1
2019-09-20,Madhya Pradesh,173.2
2019-09-21,Madhya Pradesh,172.9
2019-09-22,Madhya Pradesh,162.8
2019-09-23,Madhya Pradesh,164.0
2019-09-24,Madhya Pradesh,163.5
2019-09-25,Madhya Pradesh,166.5
2019-09-26,Madhya Pradesh,162.9
2019-09-27,Madhya Pradesh,162.4
2019-09-28,Madhya Pradesh,152.4
2019-09-29,Madhya Pradesh,154.1
2019-09-30,Madhya Pradesh,162.5
2019-10-01,Madhya Pradesh,159.6
2019-10-02,Madhya Pradesh,154.3
2019-10-03,Madhya Pradesh,161.1
2019-10-04,Madhya Pradesh,168.6
2019-10-05,Madhya Pradesh,170.7
2019-10-06,Madhya Pradesh,170.2
2019-10-07,Madhya Pradesh,172.0
2019-10-08,Madhya Pradesh,167.8
2019-10-09,Madhya Pradesh,173.2
2019-10-10,Madhya Pradesh,178.6
2019-10-11,Madhya Pradesh,180.5
2019-10-12,Madhya Pradesh,178.8
2019-10-13,Madhya Pradesh,178.2
2019-10-14,Madhya Pradesh,181.8
2019-10-15,Madhya Pradesh,184.5
2019-10-16,Madhya Pradesh,185.5
2019-10-17,Madhya Pradesh,187.7
2019-10-18,Madhya Pradesh,187.1
2019-10-19,Madhya Pradesh,182.7
2019-10-20,Madhya Pradesh,168.1
